Тип транспорта,Номер маршрута,Конечные остановки,id остановки,Название остановки,Долгота,Широта
Маршрутка,8с,Авиагородок — ТРК Комсомолл,stop__9915848,Больница № 9, 48.589250,44.421185
Маршрутка,15а,Кинотеатр Юбилейный — Родниковая долина,stop__9915848,Больница № 9, 48.589250,44.421185
Маршрутка,15с,Хлебозавод № 3 — Улица Титова,stop__9915848,Больница № 9, 48.589250,44.421185
Маршрутка,40,Кинотеатр Юбилейный — Спартановка / Улица Грамши,stop__9915848,Больница № 9, 48.589250,44.421185
Маршрутка,58,Капустная балка — Больница № 7,stop__9915848,Больница № 9, 48.589250,44.421185
Маршрутка,70а,Площадь Столетова — Оптовый рынок,stop__9915848,Больница № 9, 48.589250,44.421185
Автобус,77,Кинотеатр Юбилейный — ТРК Комсомолл,stop__9915848,Больница № 9, 48.589250,44.421185
Маршрутка,90а,Кинотеатр Юбилейный — Улица Хиросимы,stop__9915848,Больница № 9, 48.589250,44.421185
Автобус,95,ВолгоГРЭС — Инструментальный завод,stop__9915848,Больница № 9, 48.589250,44.421185
Автобус,77,ТРК Комсомолл — Кинотеатр Юбилейный,stop__9915849,Больница № 9, 48.588448,44.4209
Автобус,95,Инструментальный завод — ВолгоГРЭС,stop__9915849,Больница № 9, 48.588448,44.4209
Автобус,55,Родниковая долина — Клуб Строитель,stop__9915849,Больница № 9, 48.588448,44.4209
Автобус,2,Площадь Ленина — Кинотеатр Юбилейный,stop__9915849,Больница № 9, 48.588448,44.4209
Маршрутка,6а,ТРЦ Акварель — Авиагородок,stop__9915849,Больница № 9, 48.588448,44.4209
Маршрутка,8с,ТРК Комсомолл — Авиагородок,stop__9915849,Больница № 9, 48.588448,44.4209
Маршрутка,15а,Родниковая долина — Кинотеатр Юбилейный,stop__9915849,Больница № 9, 48.588448,44.4209
Маршрутка,15с,Улица Титова — Хлебозавод № 3,stop__9915849,Больница № 9, 48.588448,44.4209
Маршрутка,40,Спартановка / Улица Грамши — Кинотеатр Юбилейный,stop__9915849,Больница № 9, 48.588448,44.4209
Маршрутка,58,Больница № 7 — Капустная балка,stop__9915849,Больница № 9, 48.588448,44.4209
Маршрутка,70а,Оптовый рынок — Площадь Столетова,stop__9915849,Больница № 9, 48.588448,44.4209
Маршрутка,90а,Улица Хиросимы — Кинотеатр Юбилейный,stop__9915849,Больница № 9, 48.588448,44.4209
Автобус,95,Инструментальный завод — ВолгоГРЭС,stop__9915850,Лавровая улица, 48.592040,44.420643
Автобус,55,Родниковая долина — Клуб Строитель,stop__9915850,Лавровая улица, 48.592040,44.420643
Автобус,77,ТРК Комсомолл — Кинотеатр Юбилейный,stop__9915850,Лавровая улица, 48.592040,44.420643
Маршрутка,1c,Вишнёвая балка — Пионерский лагерь,stop__9915850,Лавровая улица, 48.592040,44.420643
Автобус,2,Площадь Ленина — Кинотеатр Юбилейный,stop__9915850,Лавровая улица, 48.592040,44.420643
Маршрутка,3c,Гипермаркет Магнит — Пионерский лагерь,stop__9915850,Лавровая улица, 48.592040,44.420643
Маршрутка,6а,ТРЦ Акварель — Авиагородок,stop__9915850,Лавровая улица, 48.592040,44.420643
Маршрутка,8с,ТРК Комсомолл — Авиагородок,stop__9915850,Лавровая улица, 48.592040,44.420643
Маршрутка,15а,Родниковая долина — Кинотеатр Юбилейный,stop__9915850,Лавровая улица, 48.592040,44.420643
Маршрутка,15с,Улица Титова — Хлебозавод № 3,stop__9915850,Лавровая улица, 48.592040,44.420643
Маршрутка,40,Спартановка / Улица Грамши — Кинотеатр Юбилейный,stop__9915850,Лавровая улица, 48.592040,44.420643
Маршрутка,56а,Больница № 7 — Пионерский лагерь,stop__9915850,Лавровая улица, 48.592040,44.420643
Маршрутка,58,Больница № 7 — Капустная балка,stop__9915850,Лавровая улица, 48.592040,44.420643
Маршрутка,70а,Оптовый рынок — Площадь Столетова,stop__9915850,Лавровая улица, 48.592040,44.420643
Маршрутка,90а,Улица Хиросимы — Кинотеатр Юбилейный,stop__9915850,Лавровая улица, 48.592040,44.420643
Автобус,55,Клуб Строитель — Родниковая долина,stop__9915851,Лавровая улица, 48.591938,44.421117
Маршрутка,1c,Пионерский лагерь — Вишнёвая балка,stop__9915851,Лавровая улица, 48.591938,44.421117
Автобус,2,Кинотеатр Юбилейный — Площадь Ленина,stop__9915851,Лавровая улица, 48.591938,44.421117
Маршрутка,3c,Пионерский лагерь — Гипермаркет Магнит,stop__9915851,Лавровая улица, 48.591938,44.421117
Маршрутка,6а,Авиагородок — ТРЦ Акварель,stop__9915851,Лавровая улица, 48.591938,44.421117
Маршрутка,8с,Авиагородок — ТРК Комсомолл,stop__9915851,Лавровая улица, 48.591938,44.421117
Маршрутка,15а,Кинотеатр Юбилейный — Родниковая долина,stop__9915851,Лавровая улица, 48.591938,44.421117
Маршрутка,15с,Хлебозавод № 3 — Улица Титова,stop__9915851,Лавровая улица, 48.591938,44.421117
Маршрутка,40,Кинотеатр Юбилейный — Спартановка / Улица Грамши,stop__9915851,Лавровая улица, 48.591938,44.421117
